"mRNA","Time","Gene","ABF1","ACE2","ADR1","ARG80","ARG81","ARO80","ASH1","BAS1","CAD1","CBF1","CIN5","CRZ1","CUP9","DAL81","DAL82","DIG1","DOT6","FHL1","FKH1","FKH2","FZF1","GAL4","GAT1","GAT3","GCN4","GCR1","GCR2","GLN3","GTS1","HAA1","HAL9","HAP2","HAP3","HAP4","HAP5","HIR1","HIR2","HMS1","HSF1","IME4","INO2","INO4","IXR1","LEU3","MAC1","MAL13","MAL33","MATa1","MCM1_YPD","MET31","MET4","MIG1","MOT3","MSN1","MSN2","MSN4","MSS11","NDD1","NRG1","PDR1","PHD1","PHO4","PUT3","RAP1","RCS1","REB1","RFX1","RGM1","RLM1","RME1","ROX1","RPH1","RTG1","RTG3","SFL1","SFP1","SIP4","SKN7","SKO1","SMP1","SOK2","STB1","STE12","STP1","STP2","SUM1","SWI4","SWI5","SWI6","YAP1","YAP5","YAP6","YFL044C","YJL206C","ZAP1","ZMS1"
0.73,84,43,0.009898487,0.538179059,0.320552955,0.304597718,-0.066176672,-0.201471291,-0.490285189,-0.034008758,0.001726882,-0.571008904,-0.230582928,-0.645596995,-0.265116944,-0.430322128,-0.289720077,-0.054772092,-1.321764322,-0.027526226,-0.099419026,0.074231257,0.152522356,-0.086425574,-0.513213723,-0.129622038,0.164236122,-0.297208077,-0.057840005,0.121915229,-0.230423905,-0.774713519,-0.000761367,0.083584693,-0.053870309,0.060698214,0.003669153,0.022302327,-0.319354874,0.06258319,0.775991432,0.089652853,-0.10908982,-0.008520159,-0.145228882,0.068339107,0.001457251,0.051587185,-0.536211083,0.130534766,0.087169248,-0.109994662,0.081582874,0.138603618,-0.089232852,-0.142773702,0.166742178,-0.242881829,-0.120807077,0.076937334,-0.177047537,-0.123121941,-0.162997872,0.380079979,-0.164067924,0.804395849,0.28922634,1.304549474,-0.365182348,-0.210979122,-0.319273329,-0.066843401,0.126504168,-0.012928194,0.171035641,0.079036979,-0.195238389,0.216273069,0.163321991,-0.028884932,0.197681364,-0.258442651,0.137723977,0.152087344,0.311358025,-0.237613269,0.000121037,0.150587101,-0.437554029,0.215371576,1.205751515,0.623754138,-0.400535392,-0.135707134,0.337072912,0.233124677,0.01150623,0.264781653
0.09,91,43,0.009898487,0.538179059,0.320552955,0.304597718,-0.066176672,-0.201471291,-0.490285189,-0.034008758,0.001726882,-0.571008904,-0.230582928,-0.645596995,-0.265116944,-0.430322128,-0.289720077,-0.054772092,-1.321764322,-0.027526226,-0.099419026,0.074231257,0.152522356,-0.086425574,-0.513213723,-0.129622038,0.164236122,-0.297208077,-0.057840005,0.121915229,-0.230423905,-0.774713519,-0.000761367,0.083584693,-0.053870309,0.060698214,0.003669153,0.022302327,-0.319354874,0.06258319,0.775991432,0.089652853,-0.10908982,-0.008520159,-0.145228882,0.068339107,0.001457251,0.051587185,-0.536211083,0.130534766,0.087169248,-0.109994662,0.081582874,0.138603618,-0.089232852,-0.142773702,0.166742178,-0.242881829,-0.120807077,0.076937334,-0.177047537,-0.123121941,-0.162997872,0.380079979,-0.164067924,0.804395849,0.28922634,1.304549474,-0.365182348,-0.210979122,-0.319273329,-0.066843401,0.126504168,-0.012928194,0.171035641,0.079036979,-0.195238389,0.216273069,0.163321991,-0.028884932,0.197681364,-0.258442651,0.137723977,0.152087344,0.311358025,-0.237613269,0.000121037,0.150587101,-0.437554029,0.215371576,1.205751515,0.623754138,-0.400535392,-0.135707134,0.337072912,0.233124677,0.01150623,0.264781653
-0.27,98,43,0.009898487,0.538179059,0.320552955,0.304597718,-0.066176672,-0.201471291,-0.490285189,-0.034008758,0.001726882,-0.571008904,-0.230582928,-0.645596995,-0.265116944,-0.430322128,-0.289720077,-0.054772092,-1.321764322,-0.027526226,-0.099419026,0.074231257,0.152522356,-0.086425574,-0.513213723,-0.129622038,0.164236122,-0.297208077,-0.057840005,0.121915229,-0.230423905,-0.774713519,-0.000761367,0.083584693,-0.053870309,0.060698214,0.003669153,0.022302327,-0.319354874,0.06258319,0.775991432,0.089652853,-0.10908982,-0.008520159,-0.145228882,0.068339107,0.001457251,0.051587185,-0.536211083,0.130534766,0.087169248,-0.109994662,0.081582874,0.138603618,-0.089232852,-0.142773702,0.166742178,-0.242881829,-0.120807077,0.076937334,-0.177047537,-0.123121941,-0.162997872,0.380079979,-0.164067924,0.804395849,0.28922634,1.304549474,-0.365182348,-0.210979122,-0.319273329,-0.066843401,0.126504168,-0.012928194,0.171035641,0.079036979,-0.195238389,0.216273069,0.163321991,-0.028884932,0.197681364,-0.258442651,0.137723977,0.152087344,0.311358025,-0.237613269,0.000121037,0.150587101,-0.437554029,0.215371576,1.205751515,0.623754138,-0.400535392,-0.135707134,0.337072912,0.233124677,0.01150623,0.264781653
-0.22,105,43,0.009898487,0.538179059,0.320552955,0.304597718,-0.066176672,-0.201471291,-0.490285189,-0.034008758,0.001726882,-0.571008904,-0.230582928,-0.645596995,-0.265116944,-0.430322128,-0.289720077,-0.054772092,-1.321764322,-0.027526226,-0.099419026,0.074231257,0.152522356,-0.086425574,-0.513213723,-0.129622038,0.164236122,-0.297208077,-0.057840005,0.121915229,-0.230423905,-0.774713519,-0.000761367,0.083584693,-0.053870309,0.060698214,0.003669153,0.022302327,-0.319354874,0.06258319,0.775991432,0.089652853,-0.10908982,-0.008520159,-0.145228882,0.068339107,0.001457251,0.051587185,-0.536211083,0.130534766,0.087169248,-0.109994662,0.081582874,0.138603618,-0.089232852,-0.142773702,0.166742178,-0.242881829,-0.120807077,0.076937334,-0.177047537,-0.123121941,-0.162997872,0.380079979,-0.164067924,0.804395849,0.28922634,1.304549474,-0.365182348,-0.210979122,-0.319273329,-0.066843401,0.126504168,-0.012928194,0.171035641,0.079036979,-0.195238389,0.216273069,0.163321991,-0.028884932,0.197681364,-0.258442651,0.137723977,0.152087344,0.311358025,-0.237613269,0.000121037,0.150587101,-0.437554029,0.215371576,1.205751515,0.623754138,-0.400535392,-0.135707134,0.337072912,0.233124677,0.01150623,0.264781653
-0.62,112,43,0.009898487,0.538179059,0.320552955,0.304597718,-0.066176672,-0.201471291,-0.490285189,-0.034008758,0.001726882,-0.571008904,-0.230582928,-0.645596995,-0.265116944,-0.430322128,-0.289720077,-0.054772092,-1.321764322,-0.027526226,-0.099419026,0.074231257,0.152522356,-0.086425574,-0.513213723,-0.129622038,0.164236122,-0.297208077,-0.057840005,0.121915229,-0.230423905,-0.774713519,-0.000761367,0.083584693,-0.053870309,0.060698214,0.003669153,0.022302327,-0.319354874,0.06258319,0.775991432,0.089652853,-0.10908982,-0.008520159,-0.145228882,0.068339107,0.001457251,0.051587185,-0.536211083,0.130534766,0.087169248,-0.109994662,0.081582874,0.138603618,-0.089232852,-0.142773702,0.166742178,-0.242881829,-0.120807077,0.076937334,-0.177047537,-0.123121941,-0.162997872,0.380079979,-0.164067924,0.804395849,0.28922634,1.304549474,-0.365182348,-0.210979122,-0.319273329,-0.066843401,0.126504168,-0.012928194,0.171035641,0.079036979,-0.195238389,0.216273069,0.163321991,-0.028884932,0.197681364,-0.258442651,0.137723977,0.152087344,0.311358025,-0.237613269,0.000121037,0.150587101,-0.437554029,0.215371576,1.205751515,0.623754138,-0.400535392,-0.135707134,0.337072912,0.233124677,0.01150623,0.264781653
-0.8,119,43,0.009898487,0.538179059,0.320552955,0.304597718,-0.066176672,-0.201471291,-0.490285189,-0.034008758,0.001726882,-0.571008904,-0.230582928,-0.645596995,-0.265116944,-0.430322128,-0.289720077,-0.054772092,-1.321764322,-0.027526226,-0.099419026,0.074231257,0.152522356,-0.086425574,-0.513213723,-0.129622038,0.164236122,-0.297208077,-0.057840005,0.121915229,-0.230423905,-0.774713519,-0.000761367,0.083584693,-0.053870309,0.060698214,0.003669153,0.022302327,-0.319354874,0.06258319,0.775991432,0.089652853,-0.10908982,-0.008520159,-0.145228882,0.068339107,0.001457251,0.051587185,-0.536211083,0.130534766,0.087169248,-0.109994662,0.081582874,0.138603618,-0.089232852,-0.142773702,0.166742178,-0.242881829,-0.120807077,0.076937334,-0.177047537,-0.123121941,-0.162997872,0.380079979,-0.164067924,0.804395849,0.28922634,1.304549474,-0.365182348,-0.210979122,-0.319273329,-0.066843401,0.126504168,-0.012928194,0.171035641,0.079036979,-0.195238389,0.216273069,0.163321991,-0.028884932,0.197681364,-0.258442651,0.137723977,0.152087344,0.311358025,-0.237613269,0.000121037,0.150587101,-0.437554029,0.215371576,1.205751515,0.623754138,-0.400535392,-0.135707134,0.337072912,0.233124677,0.01150623,0.264781653
-0.66,0,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
0.03,7,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
-0.89,14,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
-0.49,21,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
-0.53,28,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
-0.31,35,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
-0.31,42,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
-0.7,49,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
-0.8,56,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
0.67,63,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
1.35,70,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
1.44,77,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
0.93,84,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
0.16,91,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
0.13,98,44,-0.146156939,0.424071373,0.020614419,0.000645029,-0.001583447,0.061476362,0.202897861,0.086036278,0.006678766,0.369684567,-0.111644397,0.600142703,0.138867537,-0.187155767,0.000414283,-0.140120514,0.664484843,0.406763478,0.10872463,0.006225627,-0.308170805,-0.181331031,0.208183235,0.308997091,0.003507109,0.065569692,-0.180259234,-0.167437058,-0.262950259,-0.201017301,-0.233263565,0.089727418,-0.175236887,0.081053378,0.002184317,0.086924768,0.094347292,0.060206798,-0.038878424,0.00034635,0.000820083,0.307520855,-0.082177366,-0.140183998,0.26327183,1.070930787,0.393333601,-0.45138462,-0.171355762,0.02167629,-0.015981512,-0.03174707,-0.199438747,0.03271645,0.028635486,-0.177837188,-0.259470588,-0.021624462,-0.198759479,0.218401027,-0.007864304,-0.274907166,0.049423757,-0.029161744,-0.147138841,-0.256202113,-2.24e-05,0.508790168,-0.381520214,0.13946347,0.050639326,0.457300628,0.014825592,-0.202652621,-0.853356299,0.110752632,0.076394226,-0.070770346,0.206280254,0.173227491,-0.029267493,-0.610252389,-0.26367395,0.008464084,-0.090400053,0.025034041,0.193916289,0.827908753,-0.02208283,-0.171916568,0.368407644,0.182641199,-0.279518004,0.0980306,0.078205933,0.167473801
